DateTime,Luminosity (Lux),Voltage (Volts),Temprature (C),Dirty
2023-04-16 23:07:15,73,6.23,22.5,FALSE
2023-04-16 23:07:23,73,6.93,22.5,FALSE
2023-04-16 23:07:31,73,7.15,22.5,FALSE
2023-04-16 23:07:40,73,7.15,22.5,FALSE
2023-04-16 23:07:48,73,6.81,22.75,FALSE
2023-04-16 23:07:56,73,6.67,22.5,FALSE
2023-04-16 23:08:04,73,6.03,22.5,FALSE
2023-04-16 23:08:13,73,6.69,22.5,FALSE
2023-04-16 23:08:21,73,7.08,22.75,FALSE
2023-04-16 23:08:29,73,7.15,22.5,FALSE
2023-04-16 23:08:38,73,7.01,22.5,FALSE
2023-04-16 23:08:46,73,6.62,22.5,FALSE
2023-04-16 23:08:54,73,6.59,22.75,FALSE
2023-04-16 23:09:02,73,6.91,22.75,FALSE
2023-04-16 23:09:11,73,6.93,22.5,FALSE
2023-04-16 23:09:19,73,6.05,22.5,FALSE
2023-04-16 23:09:27,73,6.4,22.5,FALSE
2023-04-16 23:09:36,73,7.13,22.75,FALSE
2023-04-16 23:09:44,73,6.23,22.5,FALSE
2023-04-16 23:09:52,73,6.71,22.5,FALSE
2023-04-16 23:10:00,72,7.1,22.5,FALSE
2023-04-16 23:10:09,72,7.06,22.5,FALSE
2023-04-16 23:10:17,72,6.96,22.75,FALSE
2023-04-16 23:10:25,72,6.23,22.5,FALSE
2023-04-16 23:10:34,73,7.01,22.5,FALSE
2023-04-16 23:10:42,73,6.84,22.5,FALSE
2023-04-16 23:10:50,73,6.79,22.75,FALSE
2023-04-16 23:10:58,73,6.69,22.5,FALSE
2023-04-16 23:11:07,73,6.91,22.5,FALSE
2023-04-16 23:11:15,73,6.05,22.5,FALSE
2023-04-16 23:11:23,73,7.03,22.5,FALSE
2023-04-16 23:11:32,73,7.13,22.5,FALSE
2023-04-16 23:11:40,73,6.93,22.5,FALSE
2023-04-16 23:11:48,72,6.69,22.5,FALSE
2023-04-16 23:11:56,73,6.18,22.5,FALSE
2023-04-16 23:12:05,73,6.71,22.5,FALSE
2023-04-16 23:12:13,73,6.96,22.5,FALSE
2023-04-16 23:12:21,73,7.15,22.5,FALSE
2023-04-16 23:12:30,73,6.88,22.5,FALSE
2023-04-16 23:12:38,73,6.96,22.5,FALSE
2023-04-16 23:12:46,73,6.35,22.5,FALSE
2023-04-16 23:12:54,73,6.05,22.5,FALSE
2023-04-16 23:13:03,73,6.1,22.5,FALSE
2023-04-16 23:13:11,72,6.13,22.5,FALSE
2023-04-16 23:13:19,73,6.2,22.5,FALSE
2023-04-16 23:13:28,73,6.93,22.5,FALSE
2023-04-16 23:13:36,72,6.86,22.5,FALSE
2023-04-16 23:13:44,73,6.4,22.5,FALSE
2023-04-16 23:13:52,73,6.91,22.5,FALSE
2023-04-16 23:14:01,73,6.59,22.5,FALSE
2023-04-16 23:14:09,73,6.88,22.5,FALSE
2023-04-16 23:14:17,73,6.74,22.75,FALSE
2023-04-16 23:14:25,73,6.59,22.5,FALSE
2023-04-16 23:14:34,72,6.69,22.5,FALSE
2023-04-16 23:14:42,72,6.1,22.5,FALSE
2023-04-16 23:14:50,72,6.23,22.5,FALSE
2023-04-16 23:14:59,72,6.84,22.5,FALSE
2023-04-16 23:15:07,73,6.81,22.5,FALSE
2023-04-16 23:15:15,72,6.32,22.5,FALSE
2023-04-16 23:15:23,72,7.06,22.5,FALSE
2023-04-16 23:15:32,73,6.35,22.5,FALSE
2023-04-16 23:15:40,72,7.03,22.5,FALSE
2023-04-16 23:15:48,73,6.05,22.5,FALSE
2023-04-16 23:15:57,72,6.98,22.5,FALSE
2023-04-16 23:16:05,73,6.52,22.5,FALSE
2023-04-16 23:16:13,73,6.37,22.5,FALSE
2023-04-16 23:16:21,73,6.4,22.5,FALSE
2023-04-16 23:16:30,72,7.15,22.5,FALSE
2023-04-16 23:16:38,73,6.05,22.5,FALSE
2023-04-16 23:16:46,73,7.08,22.5,FALSE
2023-04-16 23:16:55,72,6.23,22.5,FALSE
2023-04-16 23:17:03,72,6.93,22.5,FALSE
2023-04-16 23:17:11,72,7.06,22.5,FALSE
2023-04-16 23:17:19,73,6.05,22.5,FALSE
2023-04-16 23:17:28,72,6.27,22.5,FALSE
2023-04-16 23:17:36,72,7.15,22.5,FALSE
2023-04-16 23:17:44,73,6.05,22.5,FALSE
2023-04-16 23:17:53,73,7.01,22.5,FALSE
2023-04-16 23:18:01,73,6.67,22.5,FALSE
2023-04-16 23:18:09,72,7.03,22.5,FALSE
2023-04-16 23:18:17,71,6.59,22.5,FALSE
2023-04-16 23:18:34,73,6.74,22.5,FALSE
2023-04-16 23:18:42,73,6.76,22.5,FALSE
2023-04-16 23:18:51,73,6.81,22.5,FALSE
2023-04-16 23:18:59,73,7.03,22.5,FALSE
2023-04-16 23:19:07,73,6.23,22.5,FALSE
2023-04-16 23:19:15,73,7.06,22.5,FALSE
2023-04-16 23:19:24,73,6.86,22.5,FALSE
2023-04-16 23:19:32,73,6.03,22.5,FALSE
2023-04-16 23:19:40,73,6.69,22.5,FALSE
2023-04-16 23:19:48,73,7.1,22.5,FALSE
2023-04-16 23:19:57,73,6.81,22.5,FALSE
2023-04-16 23:20:05,72,6.74,22.5,FALSE
2023-04-16 23:20:13,73,6.98,22.5,FALSE
2023-04-16 23:20:22,72,6.42,22.5,FALSE
2023-04-16 23:20:30,73,6.2,22.5,FALSE
2023-04-16 23:20:38,72,6.76,22.5,FALSE
2023-04-16 23:20:46,73,6.96,22.5,FALSE
2023-04-16 23:20:55,73,7.18,22.5,FALSE
2023-04-16 23:21:03,73,6.76,22.5,FALSE
2023-04-16 23:21:11,73,6.05,22.5,FALSE
2023-04-16 23:21:20,73,7.08,22.5,FALSE
2023-04-16 23:21:28,73,6.45,22.5,FALSE
2023-04-16 23:21:36,73,6.2,22.5,FALSE
2023-04-16 23:21:44,73,6.71,22.5,FALSE
2023-04-16 23:21:53,72,6.27,22.5,FALSE
2023-04-16 23:22:01,73,6.74,22.5,FALSE
2023-04-16 23:22:09,72,6.98,22.5,FALSE
2023-04-16 23:22:18,72,6.88,22.5,FALSE
2023-04-16 23:22:26,73,6.05,22.25,FALSE
2023-04-16 23:22:34,73,6.96,22.5,FALSE
2023-04-16 23:22:42,73,6.93,22.5,FALSE
2023-04-16 23:22:51,73,6.49,22.5,FALSE
2023-04-16 23:22:59,73,6.32,22.5,FALSE
2023-04-16 23:23:07,73,7.03,22.5,FALSE
2023-04-16 23:23:16,73,7.15,22.5,FALSE
2023-04-16 23:23:24,73,6.98,22.5,FALSE
2023-04-16 23:23:32,73,7.18,22.5,FALSE
2023-04-16 23:23:40,73,6.67,22.5,FALSE
2023-04-16 23:23:49,73,6.59,22.5,FALSE
2023-04-16 23:23:57,73,7.08,22.5,FALSE
2023-04-16 23:24:05,73,7.15,22.5,FALSE
2023-04-16 23:24:14,73,7.13,22.5,FALSE
2023-04-16 23:24:22,73,6.79,22.5,FALSE
2023-04-16 23:24:30,73,6.23,22.5,FALSE
2023-04-16 23:24:38,73,6.67,22.5,FALSE
2023-04-16 23:24:47,72,7.06,22.5,FALSE
2023-04-16 23:24:55,73,6.76,22.5,FALSE
2023-04-16 23:25:03,73,6.05,22.5,FALSE
2023-04-16 23:25:12,72,6.64,22.5,FALSE
2023-04-16 23:25:20,73,7.13,22.5,FALSE
2023-04-16 23:25:28,73,6.69,22.5,FALSE
2023-04-16 23:25:36,73,6.88,22.5,FALSE
2023-04-16 23:25:45,73,6.35,22.5,FALSE
2023-04-16 23:25:53,73,6.1,22.5,FALSE
2023-04-16 23:26:01,73,6.05,22.5,FALSE
2023-04-16 23:26:09,73,6.3,22.5,FALSE
2023-04-16 23:26:18,73,6.76,22.5,FALSE
2023-04-16 23:26:26,73,6.71,22.25,FALSE
2023-04-16 23:26:34,72,6.05,22.5,FALSE
2023-04-16 23:26:43,72,6.52,22.5,FALSE
2023-04-16 23:26:51,72,7.15,22.5,FALSE
2023-04-16 23:26:59,72,6.27,22.5,FALSE
2023-04-16 23:27:07,72,6.23,22.5,FALSE
2023-04-16 23:27:16,72,6.05,22.25,FALSE
2023-04-16 23:27:24,72,6.08,22.5,FALSE
2023-04-16 23:27:32,72,6.88,22.5,FALSE
2023-04-16 23:27:41,72,6.96,22.5,FALSE
2023-04-16 23:27:49,72,6.15,22.5,FALSE
2023-04-16 23:27:57,72,6.96,22.5,FALSE
2023-04-16 23:28:05,72,6.54,22.5,FALSE
2023-04-16 23:28:14,72,6.54,22.5,FALSE
2023-04-16 23:28:22,72,6.96,22.5,FALSE
2023-04-16 23:28:30,72,7.15,22.25,FALSE
2023-04-16 23:28:39,72,7.01,22.5,FALSE
2023-04-16 23:28:47,72,6.49,22.5,FALSE
2023-04-16 23:28:55,72,7.03,22.5,FALSE
2023-04-16 23:29:03,72,6.05,22.5,FALSE
2023-04-16 23:29:12,72,7.08,22.5,FALSE
2023-04-16 23:29:20,72,6.91,22.5,FALSE
2023-04-16 23:29:28,72,6.03,22.5,FALSE
2023-04-16 23:29:37,72,6.45,22.5,FALSE
2023-04-16 23:29:45,72,7.15,22.5,FALSE
2023-04-16 23:29:53,72,6.03,22.5,FALSE
2023-04-16 23:30:01,72,6.91,22.5,FALSE
2023-04-16 23:30:10,72,6.84,22.5,FALSE
2023-04-16 23:30:18,72,6.08,22.5,FALSE
2023-04-16 23:30:26,72,7.06,22.5,FALSE
2023-04-16 23:30:35,72,6.37,22.5,FALSE
2023-04-16 23:30:43,72,6.74,22.25,FALSE
2023-04-16 23:30:51,72,6.93,22.25,FALSE
2023-04-16 23:30:59,72,6.37,22.5,FALSE
2023-04-16 23:31:08,72,7.06,22.5,FALSE
2023-04-16 23:31:16,72,6.76,22.5,FALSE
2023-04-16 23:31:24,72,6.64,22.5,FALSE
2023-04-16 23:31:33,72,6.93,22.5,FALSE
2023-04-16 23:31:41,72,7.1,22.5,FALSE
2023-04-16 23:31:49,72,7.1,22.5,FALSE
2023-04-16 23:31:57,72,6.79,22.5,FALSE
2023-04-16 23:32:06,72,6.96,22.25,FALSE
2023-04-16 23:32:14,72,7.15,22.5,FALSE
2023-04-16 23:32:22,72,6.96,22.5,FALSE
2023-04-16 23:32:30,72,6.15,22.25,FALSE
2023-04-16 23:32:39,72,6.25,22.5,FALSE
2023-04-16 23:32:47,72,7.08,22.5,FALSE
2023-04-16 23:32:55,72,6.59,22.5,FALSE
2023-04-16 23:33:04,72,6.27,22.25,FALSE
2023-04-16 23:33:12,72,6.81,22.5,FALSE
2023-04-16 23:33:20,72,7.08,22.25,FALSE
2023-04-16 23:33:28,72,6.23,22.25,FALSE
2023-04-16 23:33:37,72,6.74,22.25,FALSE
2023-04-16 23:33:45,72,6.91,22.5,FALSE
2023-04-16 23:33:53,72,6.64,22.25,FALSE
2023-04-16 23:34:02,72,6.05,22.25,FALSE
2023-04-16 23:34:10,72,6.18,22.25,FALSE
2023-04-16 23:34:18,72,6.81,22.25,FALSE
2023-04-16 23:34:26,72,7.18,22.25,FALSE
2023-04-16 23:34:35,72,7.01,22.25,FALSE
2023-04-16 23:34:43,72,6.79,22.25,FALSE
2023-04-16 23:34:51,72,6.23,22.25,FALSE
2023-04-16 23:35:00,72,6.03,22.25,FALSE
2023-04-16 23:35:08,72,6.18,22.25,FALSE
2023-04-16 23:35:16,72,6.49,22.5,FALSE
2023-04-16 23:35:24,72,7.06,22.25,FALSE
2023-04-16 23:35:33,72,6.91,22.25,FALSE
2023-04-16 23:35:41,72,7.1,22.25,FALSE
2023-04-16 23:35:49,72,6.3,22.25,FALSE
2023-04-16 23:35:58,72,6.35,22.25,FALSE
2023-04-16 23:36:06,72,6.67,22.25,FALSE
2023-04-16 23:36:14,72,6.79,22.25,FALSE
2023-04-16 23:36:22,72,6.74,22.25,FALSE
2023-04-16 23:36:31,72,6.52,22.5,FALSE
2023-04-16 23:36:39,72,6.25,22.25,FALSE
2023-04-16 23:36:47,72,6.23,22.25,FALSE
2023-04-16 23:36:56,72,6.35,22.25,FALSE
2023-04-16 23:37:04,72,7.1,22.25,FALSE
2023-04-16 23:37:12,72,6.69,22.25,FALSE
2023-04-16 23:37:20,72,6.18,22.25,FALSE
2023-04-16 23:37:29,72,6.05,22.25,FALSE
2023-04-16 23:37:37,72,6.18,22.25,FALSE
2023-04-16 23:37:45,72,6.69,22.25,FALSE
2023-04-16 23:37:54,72,7.1,22.25,FALSE
2023-04-16 23:38:02,72,6.93,22.25,FALSE
2023-04-16 23:38:10,72,6.96,22.25,FALSE
2023-04-16 23:38:18,72,6.84,22.25,FALSE
2023-04-16 23:38:27,72,6.59,22.25,FALSE
2023-04-16 23:38:35,72,6.71,22.25,FALSE
2023-04-16 23:38:43,72,7.15,22.5,FALSE
2023-04-16 23:38:51,72,6.03,22.25,FALSE
2023-04-16 23:39:00,72,6.91,22.25,FALSE
2023-04-16 23:39:08,72,7.08,22.25,FALSE
2023-04-16 23:39:16,72,6.49,22.25,FALSE
2023-04-16 23:39:25,24,4.64,22.25,FALSE
2023-04-17 11:42:41,1681,17.48,24,FALSE
2023-04-17 11:42:49,1699,17.48,24,FALSE
2023-04-17 11:42:57,1711,17.5,24.25,FALSE
2023-04-17 11:43:05,1693,17.53,24,FALSE
2023-04-17 11:43:26,1726,17.41,24.25,FALSE
2023-04-17 11:43:34,1741,17.43,24,FALSE
2023-04-17 11:43:42,1699,17.38,24,FALSE
2023-04-17 11:43:51,1644,17.33,24,FALSE
2023-04-17 11:44:07,1598,17.29,24,FALSE
2023-04-17 11:44:16,1565,17.26,24,FALSE
2023-04-17 11:44:24,1533,17.16,24,FALSE
2023-04-17 11:44:32,1541,17.19,24,FALSE
2023-04-17 11:44:40,1566,17.21,23.75,FALSE
2023-04-17 11:44:49,1562,17.24,24,FALSE
2023-04-17 11:44:57,1547,17.19,23.75,FALSE
2023-04-17 11:45:05,1543,17.19,24,FALSE
2023-04-17 11:45:14,1575,17.29,24,FALSE
2023-04-17 11:45:22,1616,17.33,23.75,FALSE
2023-04-17 11:45:30,1634,17.36,24,FALSE
2023-04-17 11:48:08,3637,18.51,23.75,FALSE
2023-04-17 11:48:16,3607,18.51,24,FALSE
2023-04-17 11:48:24,3617,18.51,24,FALSE
2023-04-17 11:48:41,3320,18.36,24,FALSE
2023-04-17 11:48:49,3352,18.38,24.25,FALSE
2023-04-17 11:48:57,3414,18.29,24.25,FALSE
2023-04-17 11:57:09,1197,16.43,24.25,FALSE
2023-04-17 11:57:18,1215,16.46,24.25,FALSE
2023-04-17 11:57:26,1235,16.48,24.25,FALSE
2023-04-17 11:57:34,1233,16.48,24.25,FALSE
2023-04-17 11:58:16,1248,16.5,24.25,FALSE
2023-04-17 11:58:24,1259,16.53,24.25,FALSE
2023-04-17 11:58:32,1280,16.58,24.25,FALSE
2023-04-17 11:58:40,1279,16.55,24.25,FALSE
2023-04-17 11:58:49,1250,16.5,24.25,FALSE
2023-04-17 11:58:57,1222,16.5,24.25,FALSE
2023-04-17 11:59:05,1232,16.5,24.25,FALSE
2023-04-17 11:59:14,1194,16.46,24.25,FALSE
2023-04-17 11:59:22,1148,16.41,24.25,FALSE
2023-04-17 11:59:30,1121,16.36,24.25,FALSE
2023-04-17 11:59:38,1122,16.33,24.25,FALSE
2023-04-17 11:59:47,1124,16.36,24.25,FALSE
2023-04-17 11:59:55,1141,16.38,24.25,FALSE
2023-04-17 12:00:03,1132,16.36,24.25,FALSE
2023-04-17 12:00:12,1129,16.36,24.25,FALSE
2023-04-17 12:00:20,1138,16.36,24.25,FALSE
2023-04-17 12:00:28,1126,16.36,24.25,FALSE
2023-04-17 12:00:36,1088,16.28,24.25,FALSE
2023-04-17 12:00:45,1061,16.26,24.25,FALSE
2023-04-17 12:00:53,1056,16.26,24.25,FALSE
2023-04-17 12:01:01,1088,16.28,24.25,FALSE
2023-04-17 12:01:10,1137,16.33,24.25,FALSE
2023-04-17 12:01:18,1162,16.38,24.25,FALSE
2023-04-17 12:01:26,1159,16.38,24.25,FALSE
2023-04-17 12:01:34,1138,16.36,24.25,FALSE
2023-04-17 12:01:43,1157,16.38,24.25,FALSE
2023-04-17 12:01:51,1173,16.38,24.25,FALSE
2023-04-17 12:01:59,1156,16.38,24.25,FALSE
2023-04-17 12:02:08,1111,16.33,24.25,FALSE
2023-04-17 12:02:16,1111,16.33,24.25,FALSE
2023-04-17 12:02:24,1137,16.38,24.25,FALSE
2023-04-17 12:02:32,1158,16.38,24.25,FALSE
2023-04-17 12:02:41,1145,16.36,24.25,FALSE
2023-04-17 12:02:49,1121,16.33,24.25,FALSE
2023-04-17 12:02:57,1111,16.31,24.25,FALSE
2023-04-17 12:03:06,1118,16.36,24.25,FALSE
2023-04-17 12:03:14,1112,16.33,24.25,FALSE
2023-04-17 12:03:22,1113,16.33,24.25,FALSE
2023-04-17 12:03:30,1101,16.33,24.25,FALSE
2023-04-17 12:03:39,1103,16.31,24.25,FALSE
2023-04-17 12:03:47,1113,16.36,24.25,FALSE
2023-04-17 12:03:55,1100,16.31,24.25,FALSE
2023-04-17 12:04:04,1101,16.31,24.25,FALSE
2023-04-17 12:04:12,1100,16.33,24.25,FALSE
2023-04-17 12:04:20,1065,16.28,24,FALSE
2023-04-17 12:04:28,1045,16.24,24.25,FALSE
2023-04-17 12:04:37,1036,16.24,24.25,FALSE
2023-04-17 12:04:45,1010,16.19,24.25,FALSE
2023-04-17 12:04:53,1008,16.19,24.25,FALSE
2023-04-17 12:05:01,1004,16.19,24.25,FALSE
2023-04-17 12:05:10,1015,16.24,24.25,FALSE
2023-04-17 12:05:18,1021,16.26,24.25,FALSE
2023-04-17 12:05:26,1030,16.28,24.25,FALSE
2023-04-17 12:05:35,1058,16.31,24.25,FALSE
2023-04-17 12:05:43,1134,16.43,24.25,FALSE
2023-04-17 12:05:51,1208,16.53,24.25,FALSE
2023-04-17 12:05:59,1250,16.58,24.25,FALSE
2023-04-17 12:06:08,1200,16.5,24.25,FALSE
2023-04-17 12:06:16,1119,16.41,24.25,FALSE
2023-04-17 12:06:24,1089,16.36,24.25,FALSE
2023-04-17 12:06:33,1081,16.36,24.25,FALSE
2023-04-17 12:06:41,1075,16.33,24.25,FALSE
2023-04-17 12:06:49,1073,16.33,24.25,FALSE
2023-04-17 12:06:57,1066,16.33,24.25,FALSE
2023-04-17 12:07:06,1064,16.36,24.25,FALSE
2023-04-17 12:07:14,1069,16.36,24.25,FALSE
2023-04-17 12:07:22,1084,16.36,24.25,FALSE
2023-04-17 12:07:31,1108,16.41,24,FALSE
2023-04-17 12:07:39,1116,16.43,24.25,FALSE
2023-04-17 12:07:47,1128,16.46,24.25,FALSE
2023-04-17 12:07:55,1158,16.53,24.25,FALSE
2023-04-17 12:08:04,1177,16.55,24,FALSE
2023-04-17 12:08:12,1202,16.58,24.25,FALSE
2023-04-17 12:08:20,1255,16.65,24.25,FALSE
2023-04-17 12:08:29,1342,16.77,24.25,FALSE
2023-04-17 12:08:37,1396,16.82,24,FALSE
2023-04-17 12:08:45,1420,16.85,24,FALSE
2023-04-17 12:08:53,1524,16.99,24,FALSE
2023-04-17 12:09:02,1635,17.11,24,FALSE
2023-04-17 12:09:10,1744,17.21,24.25,FALSE
2023-04-17 12:09:18,1924,17.36,24.25,FALSE
2023-04-17 12:09:27,1957,17.43,24.25,FALSE
2023-04-17 12:09:35,2112,17.55,24,FALSE
2023-04-17 12:09:43,2366,17.72,24.25,FALSE
2023-04-17 12:09:51,2490,17.82,24.25,FALSE
2023-04-17 12:10:00,2602,17.9,24,FALSE
2023-04-17 12:10:08,2677,17.94,24.25,FALSE
2023-04-17 12:10:16,2892,18.07,24,FALSE
2023-04-17 12:10:25,3007,18.16,24,FALSE
2023-04-17 12:10:33,3163,18.24,24.25,FALSE
2023-04-17 12:10:41,3506,18.38,24.25,FALSE
2023-04-17 12:10:49,3794,18.51,24.25,FALSE
2023-04-17 12:10:58,4130,18.65,24.25,FALSE
2023-04-17 12:11:06,4315,18.73,24.25,FALSE
2023-04-17 12:11:14,5052,18.99,24.25,FALSE
2023-04-17 12:11:22,5463,19.09,24.25,FALSE
2023-04-17 12:11:31,5904,19.21,24.25,FALSE
2023-04-17 12:11:39,6149,19.29,24.25,FALSE
2023-04-17 12:11:47,6337,19.36,24.25,FALSE
2023-04-17 12:11:56,6654,19.41,24.25,FALSE
2023-04-17 12:12:04,6969,19.48,24.25,FALSE
2023-04-17 12:12:12,7067,19.51,24.25,FALSE
2023-04-17 12:12:20,6948,19.46,24.25,FALSE
2023-04-17 12:12:29,6710,19.43,24.25,FALSE
2023-04-17 12:12:37,6730,19.41,24.5,FALSE
2023-04-17 12:12:45,6915,19.46,24.5,FALSE
2023-04-17 12:12:54,6944,19.48,24.5,FALSE
2023-04-17 12:13:02,6924,19.46,24.5,FALSE
2023-04-17 12:13:10,6974,19.48,24.5,FALSE
2023-04-17 12:13:18,7000,19.46,24.5,FALSE
2023-04-17 12:13:27,6864,19.43,24.5,FALSE
2023-04-17 12:13:35,7017,19.48,24.5,FALSE
2023-04-17 12:13:43,7343,19.53,24.5,FALSE
2023-04-17 12:13:51,7604,19.58,24.5,FALSE
2023-04-17 12:14:00,7835,19.65,24.75,FALSE
2023-04-17 12:14:08,7506,19.58,24.5,FALSE
2023-04-17 12:14:16,7431,19.56,24.5,FALSE
2023-04-17 12:14:25,7947,19.63,24.75,FALSE
2023-04-17 12:14:33,7910,19.63,24.75,FALSE
2023-04-17 12:14:41,8089,19.65,24.75,FALSE
2023-04-17 12:14:49,8826,19.78,24.75,FALSE
2023-04-17 12:14:58,8948,19.8,24.5,FALSE
2023-04-17 12:15:06,8935,19.8,24.75,FALSE
2023-04-17 12:15:14,8986,19.78,24.75,FALSE
2023-04-17 12:15:23,8702,19.75,25,FALSE
2023-04-17 12:15:31,8294,19.68,24.75,FALSE
2023-04-17 12:15:39,8919,19.78,25,FALSE
2023-04-17 12:15:47,8722,19.73,25,FALSE
2023-04-17 12:15:56,8456,19.7,25,FALSE
2023-04-17 12:16:04,8648,19.73,25,FALSE
2023-04-17 12:16:12,8730,19.73,25,FALSE
2023-04-17 12:16:21,8760,19.73,25,FALSE
2023-04-17 12:16:29,8783,19.73,25,FALSE
2023-04-17 12:16:37,8669,19.7,25,FALSE
2023-04-17 12:16:45,8553,19.7,25,FALSE
2023-04-17 12:16:54,7930,19.58,25,FALSE
2023-04-17 12:17:02,8070,19.6,25,FALSE
2023-04-17 12:17:10,7395,19.48,25,FALSE
2023-04-17 12:17:18,7144,19.43,25.25,FALSE
2023-04-17 12:17:27,6670,19.29,25,FALSE
2023-04-17 12:17:35,6889,19.34,25,FALSE
2023-04-17 12:17:43,7059,19.36,25,FALSE
2023-04-17 12:17:52,6260,19.19,25,FALSE
2023-04-17 12:18:00,5770,19.07,25,FALSE
2023-04-17 12:18:08,5697,19.07,25,FALSE
2023-04-17 12:18:16,5749,19.07,25.25,FALSE
2023-04-17 12:18:25,5787,19.07,25.25,FALSE
2023-04-17 12:18:33,6218,19.17,25,FALSE
2023-04-17 12:18:41,6775,19.29,25.25,FALSE
2023-04-17 12:18:50,6862,19.29,25,FALSE
2023-04-17 12:18:58,6976,19.31,25.25,FALSE
2023-04-17 12:19:06,6742,19.26,25.25,FALSE
2023-04-17 12:19:14,6855,19.29,25.25,FALSE
2023-04-17 12:19:23,6236,19.14,25.25,FALSE
2023-04-17 12:19:31,5995,19.07,25.25,FALSE
2023-04-17 12:19:39,6292,19.17,25.25,FALSE
2023-04-17 12:19:48,6295,19.14,25.25,FALSE
2023-04-17 12:19:56,6239,19.14,25.25,FALSE
2023-04-17 12:20:04,6114,19.09,25.25,FALSE
2023-04-17 12:20:12,5768,19.04,25.25,FALSE
2023-04-17 12:20:21,5850,19.04,25.25,FALSE
2023-04-17 12:20:29,5618,18.99,25.25,FALSE
2023-04-17 12:20:37,5712,18.97,25.25,FALSE
2023-04-17 12:20:45,5544,18.92,25.25,FALSE
2023-04-17 12:20:54,5034,18.8,25.25,FALSE
2023-04-17 12:21:02,4834,18.73,25.25,FALSE
2023-04-17 12:21:10,4750,18.73,25.25,FALSE
2023-04-17 12:21:19,4734,18.7,25.25,FALSE
2023-04-17 12:21:27,4694,18.7,25.25,FALSE
2023-04-17 12:21:35,4637,18.68,25.25,FALSE
2023-04-17 12:21:43,4386,18.6,25.25,FALSE
2023-04-17 12:21:52,4607,18.65,25.25,FALSE
2023-04-17 12:22:00,4837,18.73,25.25,FALSE
2023-04-17 12:22:08,4398,18.6,25.25,FALSE
2023-04-17 12:22:17,4032,18.46,25.25,FALSE
2023-04-17 12:22:25,3761,18.36,25.25,FALSE
2023-04-17 12:22:33,3433,18.26,25.25,FALSE
2023-04-17 12:22:41,3333,18.21,25.25,FALSE
2023-04-17 12:22:50,3425,18.24,25.25,FALSE
2023-04-17 12:22:58,3420,18.21,25,FALSE
2023-04-17 12:23:15,3576,18.29,25.25,FALSE
2023-04-17 12:23:23,3739,18.36,25,FALSE
2023-04-17 12:23:31,3913,18.43,25,FALSE
2023-04-17 12:23:39,3860,18.41,25,FALSE
2023-04-17 12:23:48,3961,18.46,25,FALSE
2023-04-17 12:23:56,4167,18.53,25,FALSE
2023-04-17 12:24:04,4595,18.68,25,FALSE
2023-04-17 12:24:13,4840,18.75,25,FALSE
2023-04-17 12:24:21,4841,18.75,25.25,FALSE
2023-04-17 12:24:29,4579,18.68,25,FALSE
2023-04-17 12:24:37,4554,18.65,25,FALSE
2023-04-17 12:24:46,4486,18.63,25,FALSE
2023-04-17 12:24:54,4663,18.7,25,FALSE
2023-04-17 12:25:02,4858,18.75,25,FALSE
2023-04-17 12:25:11,4733,18.7,25,FALSE
2023-04-17 12:25:19,4868,18.75,25,FALSE
2023-04-17 12:25:27,4901,18.75,25,FALSE
2023-04-17 12:25:35,4838,18.73,25,FALSE
2023-04-17 12:25:44,4714,18.7,25,FALSE
2023-04-17 12:25:52,4502,18.6,25,FALSE
2023-04-17 12:26:00,4357,18.6,25,FALSE
2023-04-17 12:26:08,4401,18.6,25,FALSE
2023-04-17 12:26:17,4444,18.58,25.25,FALSE
2023-04-17 12:26:25,4676,18.68,25,FALSE
2023-04-17 12:26:33,4857,18.73,25,FALSE
2023-04-17 12:26:42,4738,18.68,25,FALSE
2023-04-17 12:26:50,4778,18.68,25,FALSE
2023-04-17 12:26:58,4384,18.58,25,FALSE
2023-04-17 12:27:06,4354,18.58,25,FALSE
2023-04-17 12:27:15,4303,18.53,25,FALSE
2023-04-17 12:27:23,4400,18.55,25,FALSE
2023-04-17 12:27:31,4270,18.53,25,FALSE
2023-04-17 12:27:40,4300,18.51,25,FALSE
2023-04-17 12:27:48,3887,18.41,25,FALSE
2023-04-17 12:27:56,3637,18.29,25,FALSE
2023-04-17 12:28:04,3588,18.26,25,FALSE
2023-04-17 12:28:13,3568,18.26,25,FALSE
2023-04-17 12:28:21,3554,18.24,25,FALSE
2023-04-17 12:28:29,3498,18.19,25,FALSE
2023-04-17 12:28:38,3558,18.24,25,FALSE
2023-04-17 12:28:46,3468,18.21,25,FALSE
2023-04-17 12:28:54,3501,18.21,25,FALSE
2023-04-17 12:29:02,3511,18.21,25,FALSE
2023-04-17 12:29:11,3385,18.16,25,FALSE
2023-04-17 12:29:19,3209,18.07,25,FALSE
2023-04-17 12:29:27,3148,18.02,25,FALSE
2023-04-17 12:29:36,3147,18.02,25,FALSE
2023-04-17 12:29:44,3103,18.02,25,FALSE
2023-04-17 12:29:52,3096,17.99,25,FALSE
2023-04-17 12:30:00,3153,18.02,25,FALSE
2023-04-17 12:30:09,3114,18.02,25,FALSE
2023-04-17 12:30:17,2951,17.92,25,FALSE
2023-04-17 12:30:25,2707,17.8,25,FALSE
2023-04-17 12:30:34,2610,17.72,25,FALSE
